"","POR_13","POR_34","POR_61"
"Porites_compressa_HIv1___RNAseq.g29688.t1",0,218,106
"Porites_compressa_HIv1___RNAseq.g29691.t1",0,12,6
"Porites_compressa_HIv1___RNAseq.g29693.t1",0,12,6
"Porites_compressa_HIv1___TS.g2608.t1",0,28,29
"Porites_compressa_HIv1___RNAseq.g29697.t1",0,0,20
"Porites_compressa_HIv1___RNAseq.g29699.t1",0,44,7
"Porites_compressa_HIv1___RNAseq.g29700.t1",0,0,195
"Porites_compressa_HIv1___RNAseq.g29702.t1",0,74,55
"Porites_compressa_HIv1___RNAseq.g29704.t1",0,130,151
"Porites_compressa_HIv1___TS.g2620.t1",0,733,527
"Porites_compressa_HIv1___RNAseq.g29714.t1",0,0,331
"Porites_compressa_HIv1___RNAseq.g29722.t1",0,267,0
"Porites_compressa_HIv1___RNAseq.g29725.t1",0,86,0
"Porites_compressa_HIv1___RNAseq.g29726.t1a",0,347,73
"Porites_compressa_HIv1___RNAseq.g29731.t1",0,63,0
"Porites_compressa_HIv1___RNAseq.g29733.t1",0,0,225
"Porites_compressa_HIv1___TS.g2648.t1",0,58,0
"Porites_compressa_HIv1___RNAseq.g29738.t1",0,0,64
"Porites_compressa_HIv1___RNAseq.g29739.t1",0,120,0
"Porites_compressa_HIv1___RNAseq.g29744.t1",0,61,49
"Porites_compressa_HIv1___TS.g2658.t1b",0,0,36
"Porites_compressa_HIv1___RNAseq.g29751.t1",0,106,154
"Porites_compressa_HIv1___RNAseq.g29753.t1",0,410,42005
"Porites_compressa_HIv1___RNAseq.g29754.t1",0,5,3284
"Porites_compressa_HIv1___RNAseq.g29755.t1",0,10,2531
"Porites_compressa_HIv1___TS.g2671.t3",0,0,74
"Porites_compressa_HIv1___TS.g2392.t1",6,324,167
"Porites_compressa_HIv1___TS.g2399.t1",86,249,11
"Porites_compressa_HIv1___RNAseq.g29490.t1",612,194,0
"Porites_compressa_HIv1___RNAseq.23143_t",440,741,290
"Porites_compressa_HIv1___RNAseq.g29492.t1",95,322,29
"Porites_compressa_HIv1___RNAseq.g29493.t1",440,403,0
"Porites_compressa_HIv1___RNAseq.g29494.t1a",70,0,0
"Porites_compressa_HIv1___RNAseq.g29494.t1b",175,368,329
"Porites_compressa_HIv1___RNAseq.g29497.t1",187,0,0
"Porites_compressa_HIv1___RNAseq.g29499.t1",32,440,0
"Porites_compressa_HIv1___RNAseq.g29500.t1",270,728,799
"Porites_compressa_HIv1___RNAseq.g29501.t1",12,0,1110
"Porites_compressa_HIv1___RNAseq.g29502.t1",2557,3957,6711
"Porites_compressa_HIv1___TS.g2416.t1",138,439,297
"Porites_compressa_HIv1___RNAseq.g29506.t1",489,2023,54
"Porites_compressa_HIv1___RNAseq.g29507.t1",297,237,140
"Porites_compressa_HIv1___RNAseq.g29508.t1",315,844,1041
"Porites_compressa_HIv1___RNAseq.g29510.t1",84,637,571
"Porites_compressa_HIv1___RNAseq.g29512.t1",207,1071,171
"Porites_compressa_HIv1___TS.g2428.t1",11,0,9
"Porites_compressa_HIv1___RNAseq.g29517.t1",134,93,364
"Porites_compressa_HIv1___TS.g2430.t1",223,0,1
"Porites_compressa_HIv1___RNAseq.g29519.t1",1,256,1
"Porites_compressa_HIv1___RNAseq.g29520.t1",410,226,858
"Porites_compressa_HIv1___RNAseq.g29521.t1",2896,4305,4891
"Porites_compressa_HIv1___RNAseq.g29522.t1",3651,6886,7576
"Porites_compressa_HIv1___RNAseq.g29529.t1",237,1711,820
"Porites_compressa_HIv1___RNAseq.g29537.t1",181581,181246,144786
"Porites_compressa_HIv1___RNAseq.g29538.t1",342,209,178
"Porites_compressa_HIv1___TS.g2450.t1",379,204,295
"Porites_compressa_HIv1___RNAseq.g29541.t1",252,17,0
"Porites_compressa_HIv1___RNAseq.g29542.t1",206,15,0
"Porites_compressa_HIv1___TS.g2453.t2",36,205,182
"Porites_compressa_HIv1___RNAseq.g29544.t1",985,3459,1595
"Porites_compressa_HIv1___RNAseq.g29555.t1",52,0,55
"Porites_compressa_HIv1___TS.g2468.t1",768,1556,655
"Porites_compressa_HIv1___TS.g2469.t3",1465,1666,3394
"Porites_compressa_HIv1___RNAseq.g29569.t1",634,402,105
"Porites_compressa_HIv1___TS.g2482.t1",533,2941,2457
"Porites_compressa_HIv1___TS.g2483.t1a",31,295,1040
"Porites_compressa_HIv1___TS.g2483.t1b",162,95,354
"Porites_compressa_HIv1___TS.g2483.t1c",1522,3509,6632
"Porites_compressa_HIv1___RNAseq.23221_t",2530,3908,1203
"Porites_compressa_HIv1___RNAseq.g29576.t1a",57,113,142
"Porites_compressa_HIv1___TS.g2488.t1a",313,264,434
"Porites_compressa_HIv1___TS.g2488.t1b",291,385,1024
"Porites_compressa_HIv1___RNAseq.g29579.t2",254,165,540
"Porites_compressa_HIv1___RNAseq.g29580.t1",656,1316,739
"Porites_compressa_HIv1___RNAseq.g29582.t1",769,1367,1994
"Porites_compressa_HIv1___RNAseq.g29583.t1",563,1000,2190
"Porites_compressa_HIv1___RNAseq.g29585.t1",332,0,355
"Porites_compressa_HIv1___RNAseq.g29586.t1",235,2221,697
"Porites_compressa_HIv1___RNAseq.g29587.t1",176,186,319
"Porites_compressa_HIv1___RNAseq.g29589.t1",42,0,34
"Porites_compressa_HIv1___RNAseq.23246_t",66,0,340
"Porites_compressa_HIv1___TS.g2508.t2",1,17,44
"Porites_compressa_HIv1___RNAseq.g29606.t1",200,0,29
"Porites_compressa_HIv1___RNAseq.g29613.t2",21,0,237
"Porites_compressa_HIv1___RNAseq.g29615.t1",489,224,186
"Porites_compressa_HIv1___RNAseq.g29617.t2a",185,279,217
"Porites_compressa_HIv1___RNAseq.g29617.t2b",495,1539,191
"Porites_compressa_HIv1___RNAseq.g29620.t1",45,0,172
"Porites_compressa_HIv1___RNAseq.g29635.t2",100,132,436
"Porites_compressa_HIv1___RNAseq.g29636.t1",1,207,71
"Porites_compressa_HIv1___RNAseq.g29637.t1",479,925,1139
"Porites_compressa_HIv1___RNAseq.g29638.t1",2455,804,913
"Porites_compressa_HIv1___RNAseq.g29639.t1",542,4590,3981
"Porites_compressa_HIv1___RNAseq.g29642.t1",3909,4084,3523
"Porites_compressa_HIv1___RNAseq.g29643.t1",1940,5399,2262
"Porites_compressa_HIv1___RNAseq.g29646.t1",92,230,471
"Porites_compressa_HIv1___RNAseq.g29650.t1",42,115,109
"Porites_compressa_HIv1___TS.g2566.t1",18,99,36
"Porites_compressa_HIv1___RNAseq.23306_t",8,72,68
"Porites_compressa_HIv1___RNAseq.g29673.t1",1055,2968,1752
"Porites_compressa_HIv1___RNAseq.g29678.t1",368,689,819
"Porites_compressa_HIv1___TS.g2593.t1",26,0,0
"Porites_compressa_HIv1___TS.g2594.t1",46,0,0
"Porites_compressa_HIv1___RNAseq.g29682.t1",74,213,36
"Porites_compressa_HIv1___RNAseq.g29684.t1",33253,54887,53551
"Porites_compressa_HIv1___TS.g2604.t1",28,137,137
"Porites_compressa_HIv1___RNAseq.g29695.t1",1,13,3
"Porites_compressa_HIv1___RNAseq.g29696.t1",28,23,0
"Porites_compressa_HIv1___RNAseq.g29698.t1",3,20,19
"Porites_compressa_HIv1___RNAseq.g29701.t1",19,13,53
"Porites_compressa_HIv1___RNAseq.g29703.t1",29,16,677
"Porites_compressa_HIv1___TS.g2619.t1",984,3212,1906
"Porites_compressa_HIv1___RNAseq.g29709.t1",422,493,0
"Porites_compressa_HIv1___RNAseq.g29711.t1",1773,2050,196
"Porites_compressa_HIv1___RNAseq.g29712.t1",2741,3249,409
"Porites_compressa_HIv1___RNAseq.g29715.t1",323,241,105
"Porites_compressa_HIv1___TS.g2631.t1",64,0,0
"Porites_compressa_HIv1___RNAseq.g29728.t1",262,200,240
"Porites_compressa_HIv1___RNAseq.g29729.t1",254,288,93
"Porites_compressa_HIv1___RNAseq.g29743.t1",418,2183,1205
"Porites_compressa_HIv1___TS.g2658.t1a",137,0,82
"Porites_compressa_HIv1___TS.g2659.t1",571,0,0
"Porites_compressa_HIv1___RNAseq.g29748.t1",27,1652,388
"Porites_compressa_HIv1___RNAseq.g29749.t1",16,185,282
"Porites_compressa_HIv1___RNAseq.g29750.t1",8322,3584,716
"Porites_compressa_HIv1___RNAseq.g29756.t1",205,364,868
"Porites_compressa_HIv1___RNAseq.g29757.t1",439,3773,46
"Porites_compressa_HIv1___TS.g2670.t1",387,860,673
"Porites_compressa_HIv1___RNAseq.g29760.t1",364,428,704
"Porites_compressa_HIv1___RNAseq.g29763.t1",19,0,238
"Porites_compressa_HIv1___RNAseq.g17587.t1",88,116,274
"Porites_compressa_HIv1___TS.g29345.t1",0,0,281
"Porites_compressa_HIv1___RNAseq.g8047.t1",0,0,79
"Porites_compressa_HIv1___RNAseq.g8048.t1",0,0,55
"Porites_compressa_HIv1___RNAseq.g8049.t1",0,15,83
"Porites_compressa_HIv1___RNAseq.g8086.t1",0,36,0
"Porites_compressa_HIv1___TS.g29388.t1",0,0,31
"Porites_compressa_HIv1___TS.g29389.t1a",0,74,0
"Porites_compressa_HIv1___RNAseq.g8097.t1a",0,274,0
"Porites_compressa_HIv1___RNAseq.g8100.t1",0,341,0
"Porites_compressa_HIv1___RNAseq.g8105.t1",0,1512,0
"Porites_compressa_HIv1___RNAseq.g8106.t1",0,606,0
"Porites_compressa_HIv1___RNAseq.g8118.t1",0,19,0
"Porites_compressa_HIv1___RNAseq.g8122.t1",0,43,0
"Porites_compressa_HIv1___RNAseq.g8125.t1",0,0,635
"Porites_compressa_HIv1___TS.g29442.t1b",0,148,124
"Porites_compressa_HIv1___RNAseq.g8142.t1",0,185,185
"Porites_compressa_HIv1___RNAseq.g8156.t1",0,0,35
"Porites_compressa_HIv1___TS.g29468.t1",0,138,0
"Porites_compressa_HIv1___RNAseq.g8167.t1b",0,38,0
"Porites_compressa_HIv1___RNAseq.g8174.t1",0,213,93
"Porites_compressa_HIv1___RNAseq.g8194.t1",0,427,1050
"Porites_compressa_HIv1___TS.g29514.t1",0,378,135
"Porites_compressa_HIv1___RNAseq.g8216.t1",0,13,0
"Porites_compressa_HIv1___TS.g29524.t1",0,55,16
"Porites_compressa_HIv1___RNAseq.g8241.t1",0,0,19
"Porites_compressa_HIv1___RNAseq.g8242.t1",0,13,27
"Porites_compressa_HIv1___RNAseq.23619_t",0,75,4
"Porites_compressa_HIv1___RNAseq.23622_t",0,71,32
"Porites_compressa_HIv1___RNAseq.g8253.t1",0,13,0
"Porites_compressa_HIv1___RNAseq.g8050.t1",387,117,2023
"Porites_compressa_HIv1___RNAseq.g8051.t1",715,1669,309
"Porites_compressa_HIv1___RNAseq.g8052.t1",579,2937,3360
"Porites_compressa_HIv1___RNAseq.g8053.t1",664,61,12
"Porites_compressa_HIv1___RNAseq.g8054.t1",24,955,0
"Porites_compressa_HIv1___RNAseq.g8055.t1",669,2520,2427
"Porites_compressa_HIv1___RNAseq.g8056.t1",630,515,959
"Porites_compressa_HIv1___RNAseq.g8057.t1",575,462,749
"Porites_compressa_HIv1___RNAseq.g8058.t1",12,287,241
"Porites_compressa_HIv1___RNAseq.g8059.t1",32,112,61
"Porites_compressa_HIv1___TS.g29361.t1",653,1051,469
"Porites_compressa_HIv1___RNAseq.g8063.t1",15,71,122
"Porites_compressa_HIv1___RNAseq.g8064.t1",29,798,97
"Porites_compressa_HIv1___RNAseq.g8066.t1",61,136,76
"Porites_compressa_HIv1___TS.g29367.t1",334,444,131
"Porites_compressa_HIv1___RNAseq.g8068.t1",64,492,228
"Porites_compressa_HIv1___RNAseq.g8069.t1",2125,3206,893
"Porites_compressa_HIv1___RNAseq.g8071.t1",6,15,18
"Porites_compressa_HIv1___RNAseq.g8072.t1",51,498,0
"Porites_compressa_HIv1___TS.g29373.t1",2903,2318,2212
"Porites_compressa_HIv1___RNAseq.g8074.t1",62,74,163
"Porites_compressa_HIv1___TS.g29376.t1",293,35,190
"Porites_compressa_HIv1___TS.g29377.t1",492,534,204
"Porites_compressa_HIv1___RNAseq.23454_t",167,433,817
"Porites_compressa_HIv1___RNAseq.g8082.t1",45,133,0
"Porites_compressa_HIv1___RNAseq.g8084.t1b",12,473,5
"Porites_compressa_HIv1___RNAseq.g8084.t1a",71,457,66
"Porites_compressa_HIv1___TS.g29385.t2",70,227,0
"Porites_compressa_HIv1___TS.g29389.t1b",190,720,721
"Porites_compressa_HIv1___RNAseq.g8090.t1",68,597,352
"Porites_compressa_HIv1___TS.g29391.t1",4,284,0
"Porites_compressa_HIv1___TS.g29394.t1",7,13,0
"Porites_compressa_HIv1___RNAseq.g8091.t1",17,6,1
"Porites_compressa_HIv1___RNAseq.g8092.t1",565,1158,1
"Porites_compressa_HIv1___RNAseq.g8093.t1",122,2,0
"Porites_compressa_HIv1___RNAseq.g8094.t1",66,5,1
"Porites_compressa_HIv1___RNAseq.g8095.t1",14,0,0
"Porites_compressa_HIv1___RNAseq.g8096.t1",22,0,0
"Porites_compressa_HIv1___RNAseq.g8097.t1b",799,391,2605
"Porites_compressa_HIv1___TS.g29403.t2a",1000,1399,1347
"Porites_compressa_HIv1___TS.g29403.t2b",180,1263,800
"Porites_compressa_HIv1___RNAseq.g8101.t1",1456,2264,4511
"Porites_compressa_HIv1___RNAseq.g8102.t1",865,496,523
"Porites_compressa_HIv1___RNAseq.g8103.t1",51,43,0
"Porites_compressa_HIv1___RNAseq.23482_t",52,0,298
"Porites_compressa_HIv1___RNAseq.g8107.t1",495,194,138
"Porites_compressa_HIv1___RNAseq.g8108.t1",230,1176,1271
"Porites_compressa_HIv1___RNAseq.g8110.t1",5116,6456,7951
"Porites_compressa_HIv1___RNAseq.g8111.t1",596,617,288
"Porites_compressa_HIv1___RNAseq.g8112.t1",1,30,2
"Porites_compressa_HIv1___RNAseq.g8113.t1",101,27,136
"Porites_compressa_HIv1___RNAseq.g8114.t1",455,315,354
"Porites_compressa_HIv1___RNAseq.g8115.t1",724,282,735
"Porites_compressa_HIv1___RNAseq.g8116.t1",644,104,106
"Porites_compressa_HIv1___RNAseq.g8120.t1",1604,2765,163
"Porites_compressa_HIv1___TS.g29428.t2",13,451,159
"Porites_compressa_HIv1___TS.g29432.t1",99,241,1824
"Porites_compressa_HIv1___TS.g29439.t1",139,57,138
"Porites_compressa_HIv1___RNAseq.g8137.t1",301,650,585
"Porites_compressa_HIv1___RNAseq.g8138.t1",392,406,525
"Porites_compressa_HIv1___TS.g29442.t1a",8,362,201
"Porites_compressa_HIv1___RNAseq.g8146.t1",76,170,76
"Porites_compressa_HIv1___RNAseq.g8148.t1",98,495,725
"Porites_compressa_HIv1___RNAseq.g8149.t1",637,1116,1599
"Porites_compressa_HIv1___RNAseq.g8150.t1",3472,3614,5653
"Porites_compressa_HIv1___RNAseq.g8151.t1",20260,15088,10789
"Porites_compressa_HIv1___RNAseq.g8152.t1",25471,21435,11436
"Porites_compressa_HIv1___TS.g29456.t1",6474,3941,2639
"Porites_compressa_HIv1___TS.g29457.t1",30281,24671,8198
"Porites_compressa_HIv1___RNAseq.g8154.t1",36,57,41
"Porites_compressa_HIv1___RNAseq.g8155.t1",2,79,1
"Porites_compressa_HIv1___RNAseq.g8159.t1",324,487,392
"Porites_compressa_HIv1___TS.g29462.t1",755,904,322
"Porites_compressa_HIv1___RNAseq.g8160.t1",5029,7056,2286
"Porites_compressa_HIv1___RNAseq.g8161.t1",2561,4722,1290
"Porites_compressa_HIv1___RNAseq.g8162.t1",2122,1400,300
"Porites_compressa_HIv1___RNAseq.g8163.t1",4,56,4
"Porites_compressa_HIv1___RNAseq.g8164.t1",17,60,0
"Porites_compressa_HIv1___RNAseq.g8165.t1",21,132,14
"Porites_compressa_HIv1___RNAseq.g8166.t1",39,26,16
"Porites_compressa_HIv1___RNAseq.g8167.t1a",279,208,0
"Porites_compressa_HIv1___RNAseq.g8168.t1",199,204,54
"Porites_compressa_HIv1___RNAseq.g8169.t1",1263,3884,1544
"Porites_compressa_HIv1___RNAseq.g8170.t1",974,1377,935
"Porites_compressa_HIv1___RNAseq.g8172.t1",117,229,300
"Porites_compressa_HIv1___RNAseq.g8173.t1",54,107,271
"Porites_compressa_HIv1___RNAseq.g8175.t1",385,0,126
"Porites_compressa_HIv1___RNAseq.g8179.t1",636,1259,847
"Porites_compressa_HIv1___RNAseq.g8180.t1",560,0,273
"Porites_compressa_HIv1___RNAseq.g8182.t1",354,856,1088
"Porites_compressa_HIv1___RNAseq.g8183.t1",10,19,175
"Porites_compressa_HIv1___TS.g29493.t1",35,66,28
"Porites_compressa_HIv1___RNAseq.g8189.t1",6,32,9
"Porites_compressa_HIv1___RNAseq.g8190.t1",525,1489,1305
"Porites_compressa_HIv1___RNAseq.23572_t",218,1803,406
"Porites_compressa_HIv1___TS.g29501.t1",263,602,390
"Porites_compressa_HIv1___TS.g29505.t1",71,128,30
"Porites_compressa_HIv1___RNAseq.g8201.t1",1299,1111,1890
"Porites_compressa_HIv1___RNAseq.g8202.t1",118,1372,1093
"Porites_compressa_HIv1___TS.g29509.t1",52,0,0
"Porites_compressa_HIv1___RNAseq.g8204.t1",927,2231,1200
"Porites_compressa_HIv1___TS.g29511.t1",585,3382,937
"Porites_compressa_HIv1___RNAseq.g8206.t1",994,4261,3124
"Porites_compressa_HIv1___RNAseq.g8209.t1",18,327,210
"Porites_compressa_HIv1___TS.g29516.t1",4843,7657,19334
"Porites_compressa_HIv1___RNAseq.g8211.t1",631,2679,3212
"Porites_compressa_HIv1___RNAseq.g8212.t1",255,509,0
"Porites_compressa_HIv1___RNAseq.g8213.t1",83,327,42
"Porites_compressa_HIv1___RNAseq.g8215.t1",896,1289,1847
"Porites_compressa_HIv1___RNAseq.g8217.t1",209,728,380
"Porites_compressa_HIv1___RNAseq.g8220.t1",32,98,124
"Porites_compressa_HIv1___RNAseq.g8226.t1",32,104,145
"Porites_compressa_HIv1___RNAseq.g8227.t1",453,537,601
"Porites_compressa_HIv1___RNAseq.23602_t",23,70,17
"Porites_compressa_HIv1___RNAseq.23603_t",102,507,42
"Porites_compressa_HIv1___RNAseq.g8231.t1",190,358,32
"Porites_compressa_HIv1___RNAseq.g8236.t1",18,84,129
"Porites_compressa_HIv1___RNAseq.g8243.t1",79,171,286
"Porites_compressa_HIv1___RNAseq.g8245.t1",60,351,0
"Porites_compressa_HIv1___TS.g29553.t1",141,613,882
"Porites_compressa_HIv1___RNAseq.g8249.t1",45,159,249
"Porites_compressa_HIv1___RNAseq.g8252.t1",91,405,196
"Porites_compressa_HIv1___TS.g29562.t1b",27,1,36
"Porites_compressa_HIv1___RNAseq.g8255.t1",14,23,12
"Porites_compressa_HIv1___TS.g40262.t1",2,92,0
"Porites_compressa_HIv1___RNAseq.g17592.t1",0,0,53
"Porites_compressa_HIv1___RNAseq.g17593.t1",0,0,130
"Porites_compressa_HIv1___TS.g10412.t2",0,102,0
"Porites_compressa_HIv1___TS.g10422.t1",0,371,0
"Porites_compressa_HIv1___RNAseq.g17611.t2",0,67,240
"Porites_compressa_HIv1___TS.g10428.t1",0,137,424
"Porites_compressa_HIv1___TS.g10429.t1",0,724,303
"Porites_compressa_HIv1___RNAseq.g17626.t1a",0,25,0
"Porites_compressa_HIv1___RNAseq.g17629.t1",0,0,89
"Porites_compressa_HIv1___RNAseq.g17633.t1",0,0,70
"Porites_compressa_HIv1___RNAseq.g17635.t1",0,249,0
"Porites_compressa_HIv1___TS.g10458.t1a",0,17,177
"Porites_compressa_HIv1___TS.g10458.t1b",0,130,0
"Porites_compressa_HIv1___RNAseq.g17644.t1",0,117,0
"Porites_compressa_HIv1___RNAseq.g17649.t1",0,0,77
"Porites_compressa_HIv1___RNAseq.g17659.t1",0,22,0
"Porites_compressa_HIv1___RNAseq.g17664.t1",0,373,98
"Porites_compressa_HIv1___RNAseq.g17666.t1",0,4,59
"Porites_compressa_HIv1___RNAseq.g17672.t1",0,76,2
"Porites_compressa_HIv1___RNAseq.g17678.t2",0,96,0
"Porites_compressa_HIv1___RNAseq.g17686.t1",0,0,93
"Porites_compressa_HIv1___RNAseq.g17687.t1",0,197,139
"Porites_compressa_HIv1___RNAseq.g17692.t1",0,484,0
"Porites_compressa_HIv1___TS.g10509.t2",0,176,197
"Porites_compressa_HIv1___RNAseq.g17702.t1",0,0,14
"Porites_compressa_HIv1___RNAseq.g17703.t1",0,0,764
"Porites_compressa_HIv1___RNAseq.g17706.t1",0,0,92
"Porites_compressa_HIv1___TS.g10527.t1",0,243,0
"Porites_compressa_HIv1___RNAseq.g17713.t2",0,361,422
"Porites_compressa_HIv1___RNAseq.g17722.t1",0,358,0
"Porites_compressa_HIv1___RNAseq.g17724.t2",0,151,64
"Porites_compressa_HIv1___RNAseq.g17729.t1",0,64,133
"Porites_compressa_HIv1___RNAseq.g17732.t1",0,0,478
"Porites_compressa_HIv1___TS.g10552.t1",0,0,24
"Porites_compressa_HIv1___RNAseq.g17742.t1",0,34,0
"Porites_compressa_HIv1___RNAseq.g17753.t1",0,12,0
"Porites_compressa_HIv1___RNAseq.g17763.t1",0,155,0
"Porites_compressa_HIv1___RNAseq.23819_t",0,0,123
"Porites_compressa_HIv1___RNAseq.g17781.t1",0,431,443
"Porites_compressa_HIv1___RNAseq.g17783.t1",0,16,0
"Porites_compressa_HIv1___RNAseq.g17785.t1",0,210,315
"Porites_compressa_HIv1___TS.g10603.t1",0,159,171
"Porites_compressa_HIv1___RNAseq.g17790.t1",0,28,0
"Porites_compressa_HIv1___RNAseq.g17799.t1",0,560,0
"Porites_compressa_HIv1___TS.g10616.t1",0,456,213
"Porites_compressa_HIv1___RNAseq.g17803.t1",0,46,0
"Porites_compressa_HIv1___TS.g10622.t1",0,66,35
"Porites_compressa_HIv1___TS.g10625.t1",0,21,17
"Porites_compressa_HIv1___RNAseq.g17816.t1",0,18,0
"Porites_compressa_HIv1___RNAseq.g17828.t1",0,39,0
"Porites_compressa_HIv1___RNAseq.g17591.t1",290,0,97
"Porites_compressa_HIv1___RNAseq.g17595.t1",12,0,0
"Porites_compressa_HIv1___RNAseq.g17598.t1",71,0,643
"Porites_compressa_HIv1___RNAseq.g17609.t1",492,849,6740
"Porites_compressa_HIv1___RNAseq.g17610.t1",304,515,243
"Porites_compressa_HIv1___RNAseq.g17615.t1",326,1,0
"Porites_compressa_HIv1___TS.g10438.t1",588,595,20
"Porites_compressa_HIv1___RNAseq.g17624.t1",432,1239,148
"Porites_compressa_HIv1___RNAseq.g17626.t1b",177,2544,492
"Porites_compressa_HIv1___RNAseq.g17627.t1",345,14,195
"Porites_compressa_HIv1___RNAseq.g17628.t1",51,676,800
"Porites_compressa_HIv1___RNAseq.g17630.t1",225,295,175
"Porites_compressa_HIv1___RNAseq.g17631.t1",408,495,1155
"Porites_compressa_HIv1___RNAseq.g17637.t1",319,712,149
"Porites_compressa_HIv1___RNAseq.g17662.t1",28,0,3
"Porites_compressa_HIv1___RNAseq.g17663.t1",861,546,1003
"Porites_compressa_HIv1___RNAseq.g17665.t1",25,661,182
"Porites_compressa_HIv1___RNAseq.g17668.t1",102,252,143
"Porites_compressa_HIv1___TS.g10487.t1",170,169,29
"Porites_compressa_HIv1___TS.g10490.t1",116,0,0
"Porites_compressa_HIv1___RNAseq.g17674.t1",59,0,99
"Porites_compressa_HIv1___RNAseq.g17675.t1",4740,7921,9977
"Porites_compressa_HIv1___RNAseq.23725_t",236,219,47
"Porites_compressa_HIv1___RNAseq.g17680.t1",3662,7306,4919
"Porites_compressa_HIv1___RNAseq.g17681.t1",345,621,0
"Porites_compressa_HIv1___TS.g10499.t1b",1879,1860,43
"Porites_compressa_HIv1___TS.g10499.t1a",338,388,441
"Porites_compressa_HIv1___RNAseq.g17684.t1",30508,46745,46954
"Porites_compressa_HIv1___RNAseq.g17685.t1",285,27,0
"Porites_compressa_HIv1___RNAseq.g17688.t1",616,3570,4448
"Porites_compressa_HIv1___RNAseq.g17695.t1",218,428,345
"Porites_compressa_HIv1___RNAseq.g17696.t1",3853,5033,1602
"Porites_compressa_HIv1___RNAseq.g17697.t1",411,839,374
"Porites_compressa_HIv1___TS.g10513.t1",279,0,102
"Porites_compressa_HIv1___RNAseq.g17699.t1",517,458,93
"Porites_compressa_HIv1___RNAseq.g17700.t1",56,331,166
"Porites_compressa_HIv1___TS.g10519.t2",525,1065,1145
"Porites_compressa_HIv1___RNAseq.g17707.t1",173,1,91
"Porites_compressa_HIv1___RNAseq.g17711.t1",68,223,142
"Porites_compressa_HIv1___TS.g10535.t1",19,0,9
"Porites_compressa_HIv1___RNAseq.g17725.t1",331,0,23
"Porites_compressa_HIv1___RNAseq.g17733.t1",937,2063,1875
"Porites_compressa_HIv1___RNAseq.g17761.t1",83,147,313
"Porites_compressa_HIv1___RNAseq.g17764.t1",323,0,94
"Porites_compressa_HIv1___RNAseq.g17765.t1",189,526,83
"Porites_compressa_HIv1___TS.g10584.t1",737,562,167
"Porites_compressa_HIv1___RNAseq.g17773.t1",31,40,13
"Porites_compressa_HIv1___RNAseq.g17775.t1",32,53,0
"Porites_compressa_HIv1___RNAseq.g17782.t1",145,1223,837
"Porites_compressa_HIv1___RNAseq.g17784.t1",961,2081,5013
"Porites_compressa_HIv1___RNAseq.g17786.t1",215,173,0
"Porites_compressa_HIv1___RNAseq.g17789.t1",35,77,235
"Porites_compressa_HIv1___TS.g10606.t1",122,489,0
"Porites_compressa_HIv1___RNAseq.g17793.t1",13,17,16
"Porites_compressa_HIv1___RNAseq.g17794.t1",101,0,0
"Porites_compressa_HIv1___RNAseq.g17798.t1",666,757,504
"Porites_compressa_HIv1___RNAseq.g17817.t1",146,239,245
"Porites_compressa_HIv1___TS.g10636.t1",12,0,0
"Porites_compressa_HIv1___RNAseq.g17820.t1",60,129,108
"Porites_compressa_HIv1___RNAseq.g17823.t1",11,187,96
"Porites_compressa_HIv1___TS.g40267.t1",0,41,0
"Porites_compressa_HIv1___RNAseq.g27851.t1",0,54,0
"Porites_compressa_HIv1___RNAseq.g27858.t1",0,88,0
"Porites_compressa_HIv1___RNAseq.23893_t",0,21,0
"Porites_compressa_HIv1___TS.g40287.t1",0,385,386
"Porites_compressa_HIv1___RNAseq.g27884.t1",0,578,526
"Porites_compressa_HIv1___TS.g40320.t1c",0,0,95
"Porites_compressa_HIv1___TS.g40331.t1",0,136,0
"Porites_compressa_HIv1___RNAseq.g27916.t1",0,0,140
"Porites_compressa_HIv1___RNAseq.g27924.t1",0,12,96
"Porites_compressa_HIv1___RNAseq.g27930.t1",0,212,0
"Porites_compressa_HIv1___RNAseq.g27943.t1",0,639,0
"Porites_compressa_HIv1___RNAseq.g27948.t1",0,0,65
"Porites_compressa_HIv1___RNAseq.g27962.t1",0,0,73
"Porites_compressa_HIv1___RNAseq.g27964.t1",0,291,0
"Porites_compressa_HIv1___RNAseq.g27971.t1",0,0,106
"Porites_compressa_HIv1___RNAseq.g27975.t1",0,0,152
"Porites_compressa_HIv1___RNAseq.g27978.t1",0,581,375
"Porites_compressa_HIv1___RNAseq.g27979.t1",0,0,194
"Porites_compressa_HIv1___RNAseq.g27985.t1",0,0,49
"Porites_compressa_HIv1___RNAseq.g28015.t1",0,27,17
"Porites_compressa_HIv1___RNAseq.g28022.t1",0,837,237
"Porites_compressa_HIv1___RNAseq.g28027.t1",0,596,801
"Porites_compressa_HIv1___RNAseq.g28037.t1",0,320,63
"Porites_compressa_HIv1___RNAseq.g28038.t1",0,400,380
"Porites_compressa_HIv1___TS.g40460.t2",0,26,0
"Porites_compressa_HIv1___RNAseq.g28045.t1",0,0,222
